date,library_name,avg_temperature,avg_humidity,avg_ph,avg_mold_spore
2026-01-30,南京图书馆,14.43,47.24,6.89,132.71
2026-01-30,浙江图书馆,15.55,46.95,6.52,161.37
2026-01-30,故宫博物院,12.69,44.26,6.91,103.79
2026-01-30,北京大学图书馆,14.21,47.54,6.93,165.92
2026-01-30,中国科学院图书馆,14.46,42.31,6.78,188.31
2026-01-31,本馆,16.74,54.99,6.91,283.34
2026-01-31,国家图书馆,14.68,44.29,7.07,105.92
2026-01-31,上海图书馆,14.32,46.48,6.72,181.75
2026-01-31,南京图书馆,14.54,40.27,6.85,219.17
2026-01-31,浙江图书馆,16.22,51.83,6.66,211.91
2026-01-31,故宫博物院,14.1,41.19,6.97,76.12
2026-01-31,北京大学图书馆,14.35,44.94,6.77,149.43
2026-01-31,中国科学院图书馆,14.5,45.5,7.03,132.34
2026-02-01,本馆,16.25,51.96,6.8,244.93
2026-02-01,国家图书馆,14.9,42.43,6.94,160.97
2026-02-01,上海图书馆,14.79,49.72,6.69,174.48
2026-02-01,南京图书馆,14.18,51.0,6.76,180.98
2026-02-01,浙江图书馆,14.29,53.54,6.71,202.92
2026-02-01,故宫博物院,13.11,41.2,7.23,47.1
2026-02-01,北京大学图书馆,15.12,41.27,6.8,132.56
2026-02-01,中国科学院图书馆,13.75,42.97,6.79,160.88
2026-02-02,本馆,15.8,54.62,6.77,264.87
2026-02-02,国家图书馆,13.9,37.33,6.9,77.31
2026-02-02,上海图书馆,15.61,45.23,6.65,188.82
2026-02-02,南京图书馆,14.12,45.83,6.65,178.93
2026-02-02,浙江图书馆,17.15,58.38,6.61,223.65
2026-02-02,故宫博物院,11.81,44.51,7.08,85.48
2026-02-02,北京大学图书馆,15.43,43.24,6.75,154.26
2026-02-02,中国科学院图书馆,13.19,46.06,6.79,98.5
2026-02-03,本馆,16.45,55.28,6.74,259.56
2026-02-03,国家图书馆,13.2,41.9,6.78,85.45
2026-02-03,上海图书馆,16.87,45.42,6.67,168.98
2026-02-03,南京图书馆,14.34,47.86,6.89,150.82
2026-02-03,浙江图书馆,14.69,53.82,6.59,251.91
2026-02-03,故宫博物院,11.38,40.59,7.19,89.4
2026-02-03,北京大学图书馆,14.2,44.89,6.74,130.64
2026-02-03,中国科学院图书馆,13.71,41.12,7.02,143.83
2026-02-04,本馆,17.33,55.43,6.77,276.77
2026-02-04,国家图书馆,13.14,42.01,6.79,104.99
2026-02-04,上海图书馆,14.71,54.37,6.42,174.61
2026-02-04,南京图书馆,16.01,46.37,6.88,162.99
2026-02-04,浙江图书馆,15.09,43.27,6.62,176.73
2026-02-04,故宫博物院,12.49,38.5,7.17,172.15
2026-02-04,北京大学图书馆,14.5,42.61,6.68,154.06
2026-02-04,中国科学院图书馆,15.35,42.26,6.66,150.1
2026-02-05,本馆,17.86,48.24,6.82,313.54
2026-02-05,国家图书馆,13.51,39.63,7.0,107.9
2026-02-05,上海图书馆,13.88,41.85,6.83,198.5
2026-02-05,南京图书馆,14.64,44.68,6.75,127.73
2026-02-05,浙江图书馆,15.23,43.64,6.53,190.67
2026-02-05,故宫博物院,13.56,39.88,7.08,140.47
2026-02-05,北京大学图书馆,15.12,45.41,6.8,110.58
2026-02-05,中国科学院图书馆,14.46,48.04,6.93,187.52
2026-02-06,本馆,15.8,49.54,6.89,307.93
2026-02-06,国家图书馆,14.57,41.95,6.81,113.59
2026-02-06,上海图书馆,13.79,44.61,6.8,206.18
2026-02-06,南京图书馆,14.81,40.84,6.76,123.25
2026-02-06,浙江图书馆,16.46,48.25,6.49,200.89
2026-02-06,故宫博物院,12.51,44.45,6.93,58.02
2026-02-06,北京大学图书馆,12.5,43.91,6.74,97.13
2026-02-06,中国科学院图书馆,14.77,45.0,6.9,170.93
2026-02-07,本馆,17.5,50.53,6.7,324.54
2026-02-07,国家图书馆,13.78,42.51,6.82,138.24
2026-02-07,上海图书馆,14.36,47.69,6.84,160.17
2026-02-07,南京图书馆,13.21,42.84,6.9,167.64
2026-02-07,浙江图书馆,15.36,48.47,6.65,174.53
2026-02-07,故宫博物院,13.21,37.81,6.91,80.88
2026-02-07,北京大学图书馆,13.87,43.85,6.82,29.35
2026-02-07,中国科学院图书馆,13.12,41.83,7.05,97.6
2026-02-08,本馆,17.05,57.49,6.67,311.82
2026-02-08,国家图书馆,12.78,40.49,6.82,98.04
2026-02-08,上海图书馆,17.09,50.53,6.81,194.76
2026-02-08,南京图书馆,13.13,47.18,6.91,134.4
2026-02-08,浙江图书馆,16.19,52.11,6.79,187.47
2026-02-08,故宫博物院,12.04,38.92,7.14,45.15
2026-02-08,北京大学图书馆,12.46,44.27,6.76,140.23
2026-02-08,中国科学院图书馆,14.47,41.34,6.71,191.33
2026-02-09,本馆,16.07,49.82,6.91,288.47
2026-02-09,国家图书馆,13.32,43.45,7.01,110.0
2026-02-09,上海图书馆,16.08,41.59,6.78,154.81
2026-02-09,南京图书馆,15.47,46.43,6.73,179.89
2026-02-09,浙江图书馆,16.08,51.93,6.5,185.48
2026-02-09,故宫博物院,12.86,39.88,7.07,39.55
2026-02-09,北京大学图书馆,14.34,43.13,6.72,117.73
2026-02-09,中国科学院图书馆,13.5,32.2,6.83,103.73
2026-02-10,本馆,17.25,50.58,6.78,346.27
2026-02-10,国家图书馆,14.12,44.71,6.85,136.29
2026-02-10,上海图书馆,14.63,47.41,6.74,162.09
2026-02-10,南京图书馆,15.51,45.52,6.86,203.67
2026-02-10,浙江图书馆,16.15,45.77,6.64,225.52
2026-02-10,故宫博物院,13.53,36.66,6.93,129.84
2026-02-10,北京大学图书馆,13.41,43.1,6.96,138.57
2026-02-10,中国科学院图书馆,13.04,40.37,6.93,90.01
2026-02-11,本馆,16.58,54.0,6.93,320.03
2026-02-11,国家图书馆,12.7,45.54,6.87,82.93
2026-02-11,上海图书馆,14.64,52.31,6.72,180.38
2026-02-11,南京图书馆,15.58,41.71,6.67,111.52
2026-02-11,浙江图书馆,15.57,50.5,6.75,207.3
2026-02-11,故宫博物院,12.45,40.01,7.01,49.85
2026-02-11,北京大学图书馆,16.14,45.56,6.82,158.45
2026-02-11,中国科学院图书馆,14.14,42.58,6.84,147.98
2026-02-12,本馆,17.04,50.57,6.94,308.8
2026-02-12,国家图书馆,13.81,46.18,6.9,129.51
2026-02-12,上海图书馆,15.38,45.83,6.71,183.77
2026-02-12,南京图书馆,13.46,52.95,6.66,121.06
2026-02-12,浙江图书馆,16.28,52.14,6.5,218.22
2026-02-12,故宫博物院,13.9,39.91,7.26,48.28
2026-02-12,北京大学图书馆,14.48,47.5,6.89,133.87
2026-02-12,中国科学院图书馆,13.3,44.33,6.98,148.07
2026-02-13,本馆,17.52,49.94,6.78,271.8
2026-02-13,国家图书馆,12.88,45.05,6.91,198.21
2026-02-13,上海图书馆,14.84,48.18,6.71,160.87
2026-02-13,南京图书馆,14.14,49.38,6.81,136.2
2026-02-13,浙江图书馆,14.44,48.65,6.61,235.81
2026-02-13,故宫博物院,11.61,39.04,7.01,44.99
2026-02-13,北京大学图书馆,13.22,41.96,6.72,145.76
2026-02-13,中国科学院图书馆,13.36,41.33,6.94,181.69
2026-02-14,本馆,17.95,47.23,6.86,294.66
2026-02-14,国家图书馆,13.27,40.81,6.91,124.54
2026-02-14,上海图书馆,14.18,45.31,6.66,187.03
2026-02-14,南京图书馆,14.62,48.56,6.75,168.52
2026-02-14,浙江图书馆,15.91,53.5,6.59,193.37
2026-02-14,故宫博物院,12.79,36.55,6.98,122.34
2026-02-14,北京大学图书馆,14.36,43.19,6.82,115.26
2026-02-14,中国科学院图书馆,14.0,42.77,6.87,119.15
2026-02-15,本馆,16.55,51.66,6.87,288.14
2026-02-15,国家图书馆,14.37,46.4,6.81,122.09
2026-02-15,上海图书馆,14.08,47.02,6.9,170.77
2026-02-15,南京图书馆,14.39,47.62,6.7,134.35
2026-02-15,浙江图书馆,14.14,47.34,6.31,216.34
2026-02-15,故宫博物院,14.24,40.44,6.86,80.72
2026-02-15,北京大学图书馆,13.43,40.95,6.89,164.31
2026-02-15,中国科学院图书馆,12.48,45.18,7.05,187.08
2026-02-16,本馆,18.85,50.29,7.08,289.37
2026-02-16,国家图书馆,12.59,42.98,6.84,131.97
2026-02-16,上海图书馆,13.5,47.28,6.83,178.29
2026-02-16,南京图书馆,14.17,47.43,6.92,110.34
2026-02-16,浙江图书馆,15.53,49.2,6.62,231.8
2026-02-16,故宫博物院,11.6,36.96,6.81,83.53
2026-02-16,北京大学图书馆,14.82,43.64,6.67,125.43
2026-02-16,中国科学院图书馆,12.17,39.62,6.94,94.78
2026-02-17,本馆,17.41,52.79,6.81,291.65
2026-02-17,国家图书馆,13.64,44.35,6.93,136.94
2026-02-17,上海图书馆,14.35,49.63,6.67,180.07
2026-02-17,南京图书馆,13.8,44.63,6.73,174.03
2026-02-17,浙江图书馆,16.07,53.51,6.47,238.68
2026-02-17,故宫博物院,12.27,41.8,6.91,104.26
2026-02-17,北京大学图书馆,13.97,39.55,6.86,180.38
2026-02-17,中国科学院图书馆,13.18,47.08,6.88,155.49
2026-02-18,本馆,14.71,60.26,6.95,291.46
2026-02-18,国家图书馆,11.41,42.86,6.76,133.35
2026-02-18,上海图书馆,14.81,45.18,6.81,204.17
2026-02-18,南京图书馆,14.76,46.03,6.66,189.34
2026-02-18,浙江图书馆,14.77,45.83,6.74,262.98
2026-02-18,故宫博物院,12.45,46.48,7.01,88.59
2026-02-18,北京大学图书馆,13.18,48.91,6.72,162.06
2026-02-18,中国科学院图书馆,12.84,41.62,7.0,118.6
2026-02-19,本馆,16.12,56.4,6.96,319.34
2026-02-19,国家图书馆,12.42,40.47,6.91,129.63
2026-02-19,上海图书馆,13.66,50.17,6.71,128.53
2026-02-19,南京图书馆,13.2,44.49,6.79,216.68
2026-02-19,浙江图书馆,15.14,47.48,6.62,189.44
2026-02-19,故宫博物院,12.71,41.74,7.12,99.27
2026-02-19,北京大学图书馆,14.96,46.72,6.73,206.3
2026-02-19,中国科学院图书馆,13.51,40.49,7.07,192.33
2026-02-20,本馆,16.39,51.49,6.78,321.44
2026-02-20,国家图书馆,13.93,43.71,6.91,164.94
2026-02-20,上海图书馆,14.16,51.09,6.67,192.93
2026-02-20,南京图书馆,13.82,45.83,6.76,200.35
2026-02-20,浙江图书馆,14.33,47.78,6.81,229.34
2026-02-20,故宫博物院,10.5,38.3,6.82,71.48
2026-02-20,北京大学图书馆,11.1,43.59,6.69,141.8
2026-02-20,中国科学院图书馆,11.91,43.25,6.86,175.06
2026-02-21,本馆,17.51,55.36,6.77,359.56
2026-02-21,国家图书馆,11.64,37.79,6.89,187.62
2026-02-21,上海图书馆,14.22,47.45,6.56,208.38
2026-02-21,南京图书馆,14.64,48.37,6.74,138.8
2026-02-21,浙江图书馆,13.84,50.25,6.49,164.68
2026-02-21,故宫博物院,12.04,38.53,6.95,113.99
2026-02-21,北京大学图书馆,13.64,43.14,6.82,110.25
2026-02-21,中国科学院图书馆,13.26,43.45,6.75,159.87
2026-02-22,本馆,15.64,53.27,6.92,327.77
2026-02-22,国家图书馆,12.87,40.91,6.99,140.24
2026-02-22,上海图书馆,13.85,45.62,6.49,184.62
2026-02-22,南京图书馆,13.78,49.41,6.84,200.03
2026-02-22,浙江图书馆,14.29,53.41,6.55,223.33
2026-02-22,故宫博物院,11.18,40.71,6.8,91.99
2026-02-22,北京大学图书馆,13.9,42.44,6.69,165.38
2026-02-22,中国科学院图书馆,13.06,41.53,6.9,209.1
2026-02-23,本馆,17.24,56.49,6.84,304.99
2026-02-23,国家图书馆,10.9,39.96,6.85,63.75
2026-02-23,上海图书馆,13.39,42.06,6.7,204.56
2026-02-23,南京图书馆,14.7,47.24,6.7,102.04
2026-02-23,浙江图书馆,13.41,46.19,6.51,195.21
2026-02-23,故宫博物院,11.5,41.02,6.98,100.32
2026-02-23,北京大学图书馆,14.43,40.46,6.84,139.58
2026-02-23,中国科学院图书馆,12.85,45.66,6.99,101.61
2026-02-24,本馆,16.14,53.84,6.77,317.55
2026-02-24,国家图书馆,13.01,47.5,6.75,116.33
2026-02-24,上海图书馆,13.56,49.81,6.54,190.39
2026-02-24,南京图书馆,13.28,43.8,6.66,146.05
2026-02-24,浙江图书馆,15.65,49.92,6.66,249.94
2026-02-24,故宫博物院,12.5,38.32,7.05,83.67
2026-02-24,北京大学图书馆,13.08,39.44,6.89,128.42
2026-02-24,中国科学院图书馆,13.23,39.89,6.94,107.14
2026-02-25,本馆,16.14,55.63,6.88,299.34
2026-02-25,国家图书馆,11.34,50.98,7.07,141.68
2026-02-25,上海图书馆,13.66,47.66,6.65,217.92
2026-02-25,南京图书馆,13.97,43.65,6.75,193.64
2026-02-25,浙江图书馆,16.04,54.58,6.68,192.42
2026-02-25,故宫博物院,9.66,40.89,7.0,104.2
2026-02-25,北京大学图书馆,13.5,40.02,6.86,158.97
2026-02-25,中国科学院图书馆,13.6,45.84,6.96,117.7
2026-02-26,本馆,16.17,53.27,6.81,329.95
2026-02-26,国家图书馆,13.25,48.23,7.12,122.39
2026-02-26,上海图书馆,11.16,51.71,6.65,155.96
2026-02-26,南京图书馆,13.41,44.66,6.86,113.22
2026-02-26,浙江图书馆,13.87,51.03,6.66,219.25
2026-02-26,故宫博物院,11.6,37.07,6.95,107.2
2026-02-26,北京大学图书馆,14.62,37.86,6.78,100.02
2026-02-26,中国科学院图书馆,11.71,45.9,6.95,143.48
2026-02-27,本馆,16.94,51.56,6.76,365.57
2026-02-27,国家图书馆,12.51,44.21,6.9,64.55
2026-02-27,上海图书馆,12.57,46.26,6.81,203.65
2026-02-27,南京图书馆,14.44,43.04,6.96,131.05
2026-02-27,浙江图书馆,14.88,49.97,6.58,240.16
2026-02-27,故宫博物院,11.64,35.95,7.0,88.01
2026-02-27,北京大学图书馆,16.11,46.03,6.76,108.32
2026-02-27,中国科学院图书馆,11.5,39.92,6.91,172.82
2026-02-28,本馆,17.08,53.69,6.77,308.06
2026-02-28,国家图书馆,12.27,47.16,6.88,117.41
2026-02-28,上海图书馆,12.41,47.41,6.78,147.97
2026-02-28,南京图书馆,13.08,48.38,6.65,191.73
2026-02-28,浙江图书馆,14.26,48.83,6.49,211.34
2026-02-28,故宫博物院,14.15,42.34,6.91,134.07
2026-02-28,北京大学图书馆,13.13,48.12,6.88,51.71
2026-02-28,中国科学院图书馆,12.18,45.83,6.92,99.29
2026-03-01,本馆,15.65,47.28,6.79,366.32
2026-03-01,国家图书馆,13.3,48.57,6.99,150.82
2026-03-01,上海图书馆,15.74,49.13,6.68,210.98
2026-03-01,南京图书馆,14.82,44.56,6.73,164.17
2026-03-01,浙江图书馆,15.33,52.39,6.46,257.35
2026-03-01,故宫博物院,11.65,39.2,6.91,180.95
2026-03-01,北京大学图书馆,13.55,41.45,6.89,163.07
2026-03-01,中国科学院图书馆,12.81,45.52,6.82,115.21
2026-03-02,本馆,14.53,49.03,6.98,349.24
2026-03-02,国家图书馆,12.69,46.99,6.88,112.7
2026-03-02,上海图书馆,14.18,47.63,6.68,214.3
2026-03-02,南京图书馆,13.76,48.14,6.9,171.65
2026-03-02,浙江图书馆,13.86,45.94,6.61,194.86
2026-03-02,故宫博物院,12.21,39.95,7.26,60.09
2026-03-02,北京大学图书馆,11.75,45.0,6.76,149.48
2026-03-02,中国科学院图书馆,13.41,46.85,6.75,113.3
2026-03-03,本馆,16.46,55.31,7.02,328.67
2026-03-03,国家图书馆,12.57,39.33,6.84,102.22
2026-03-03,上海图书馆,14.64,48.77,6.57,166.92
2026-03-03,南京图书馆,14.32,47.05,6.86,171.49
2026-03-03,浙江图书馆,15.92,50.71,6.56,172.53
2026-03-03,故宫博物院,12.32,32.68,6.98,93.82
2026-03-03,北京大学图书馆,12.23,41.22,6.88,146.92
2026-03-03,中国科学院图书馆,13.0,43.92,6.91,167.29
2026-03-04,本馆,16.2,48.63,6.96,311.11
2026-03-04,国家图书馆,12.13,38.24,6.94,116.48
2026-03-04,上海图书馆,15.36,46.96,6.62,206.87
2026-03-04,南京图书馆,14.34,46.51,6.87,158.87
2026-03-04,浙江图书馆,14.79,53.49,6.66,194.92
2026-03-04,故宫博物院,13.18,32.91,7.21,48.82
2026-03-04,北京大学图书馆,12.8,43.88,6.79,170.19
2026-03-04,中国科学院图书馆,12.06,43.78,6.84,138.85
2026-03-05,本馆,16.03,53.28,6.75,284.7
2026-03-05,国家图书馆,12.82,44.83,6.84,93.94
2026-03-05,上海图书馆,14.58,47.9,6.78,152.83
2026-03-05,南京图书馆,12.16,44.4,6.72,157.64
2026-03-05,浙江图书馆,14.08,52.22,6.57,204.51
2026-03-05,故宫博物院,12.21,40.58,7.0,115.32
2026-03-05,北京大学图书馆,12.65,48.2,6.78,100.65
2026-03-05,中国科学院图书馆,13.04,40.45,6.97,196.29
2026-03-06,本馆,15.44,54.0,6.62,313.62
2026-03-06,国家图书馆,11.86,40.13,6.79,141.96
2026-03-06,上海图书馆,14.88,48.07,6.61,227.69
2026-03-06,南京图书馆,12.97,39.51,6.85,126.86
2026-03-06,浙江图书馆,15.36,48.86,6.66,242.05
2026-03-06,故宫博物院,11.1,38.3,6.99,146.13
2026-03-06,北京大学图书馆,12.74,42.22,6.85,122.68
2026-03-06,中国科学院图书馆,12.99,38.35,7.12,89.57
2026-03-07,本馆,15.8,52.9,6.99,260.25
2026-03-07,国家图书馆,14.14,44.27,6.94,90.46
2026-03-07,上海图书馆,14.51,45.83,6.83,150.87
2026-03-07,南京图书馆,13.47,44.33,6.7,182.24
2026-03-07,浙江图书馆,14.98,53.63,6.42,231.93
2026-03-07,故宫博物院,14.06,38.65,7.19,92.11
2026-03-07,北京大学图书馆,12.16,43.08,6.9,114.85
2026-03-07,中国科学院图书馆,12.38,44.78,6.9,147.54
2026-03-08,本馆,16.23,54.44,6.76,306.95
2026-03-08,国家图书馆,11.8,45.87,6.84,153.87
2026-03-08,上海图书馆,13.86,48.61,6.65,149.52
2026-03-08,南京图书馆,12.15,42.83,6.77,166.36
2026-03-08,浙江图书馆,15.35,48.66,6.51,156.72
2026-03-08,故宫博物院,12.43,44.15,7.13,121.3
2026-03-08,北京大学图书馆,13.76,49.09,6.83,159.38
2026-03-08,中国科学院图书馆,12.59,38.91,6.83,129.73
2026-03-09,本馆,16.08,58.78,6.81,335.37
2026-03-09,国家图书馆,12.19,41.06,6.77,97.73
2026-03-09,上海图书馆,14.46,48.02,6.79,185.44
2026-03-09,南京图书馆,13.25,52.44,6.79,194.89
2026-03-09,浙江图书馆,14.21,52.13,6.69,206.25
2026-03-09,故宫博物院,10.15,40.05,7.12,115.82
2026-03-09,北京大学图书馆,13.59,38.83,6.73,152.34
2026-03-09,中国科学院图书馆,13.16,46.64,6.89,142.17
2026-03-10,本馆,16.04,50.04,6.57,312.93
2026-03-10,国家图书馆,12.66,40.15,6.74,138.89
2026-03-10,上海图书馆,13.81,49.67,6.89,115.76
2026-03-10,南京图书馆,12.96,45.37,6.95,110.91
2026-03-10,浙江图书馆,16.07,50.41,6.59,194.06
2026-03-10,故宫博物院,11.68,43.14,6.89,110.36
2026-03-10,北京大学图书馆,12.92,41.71,7.06,152.57
2026-03-10,中国科学院图书馆,13.32,46.41,6.76,182.57
2026-03-11,本馆,14.01,50.69,6.75,317.45
2026-03-11,国家图书馆,12.69,41.5,6.9,90.66
2026-03-11,上海图书馆,12.82,50.18,6.77,227.53
2026-03-11,南京图书馆,12.88,48.08,6.77,195.71
2026-03-11,浙江图书馆,15.33,50.63,6.57,228.83
2026-03-11,故宫博物院,12.53,37.95,6.87,91.34
2026-03-11,北京大学图书馆,14.43,47.44,6.69,104.97
2026-03-11,中国科学院图书馆,13.84,39.59,6.95,111.52
2026-03-12,本馆,17.3,50.69,6.91,305.55
2026-03-12,国家图书馆,12.71,36.09,6.68,113.38
2026-03-12,上海图书馆,14.21,44.62,6.59,196.84
2026-03-12,南京图书馆,13.96,45.59,6.88,124.77
2026-03-12,浙江图书馆,14.23,54.94,6.61,203.79
2026-03-12,故宫博物院,13.86,35.8,7.08,149.92
2026-03-12,北京大学图书馆,12.95,46.58,6.7,119.4
2026-03-12,中国科学院图书馆,13.12,45.4,7.01,177.09
2026-03-13,本馆,15.95,56.58,6.77,327.06
2026-03-13,国家图书馆,12.67,43.34,6.94,71.86
2026-03-13,上海图书馆,13.11,48.31,6.53,204.94
2026-03-13,南京图书馆,14.2,46.98,6.69,201.4
2026-03-13,浙江图书馆,16.14,50.44,6.65,206.05
2026-03-13,故宫博物院,12.43,39.64,7.0,127.17
2026-03-13,北京大学图书馆,15.08,39.8,6.79,104.59
2026-03-13,中国科学院图书馆,14.08,41.24,6.76,149.15
2026-03-14,本馆,17.4,54.99,6.82,312.27
2026-03-14,国家图书馆,13.63,39.38,6.89,106.42
2026-03-14,上海图书馆,13.07,47.01,6.81,197.0
2026-03-14,南京图书馆,14.02,46.44,6.85,135.98
2026-03-14,浙江图书馆,14.25,50.58,6.63,209.61
2026-03-14,故宫博物院,11.89,38.87,7.32,127.2
2026-03-14,北京大学图书馆,13.53,43.3,6.75,136.08
2026-03-14,中国科学院图书馆,13.04,37.36,6.74,110.89
2026-03-15,本馆,16.17,52.28,6.95,255.53
2026-03-15,国家图书馆,11.9,46.56,6.91,146.55
2026-03-15,上海图书馆,15.64,45.92,6.69,171.83
2026-03-15,南京图书馆,11.94,45.07,6.89,176.22
2026-03-15,浙江图书馆,15.0,48.87,6.53,238.08
2026-03-15,故宫博物院,11.6,40.88,7.02,143.85
2026-03-15,北京大学图书馆,13.98,40.11,6.68,157.37
2026-03-15,中国科学院图书馆,12.75,41.63,7.0,135.62
2026-03-16,本馆,16.04,55.34,6.76,347.06
2026-03-16,国家图书馆,11.87,43.97,7.04,78.68
2026-03-16,上海图书馆,13.73,51.43,6.82,174.86
2026-03-16,南京图书馆,12.91,48.87,6.92,125.06
2026-03-16,浙江图书馆,13.54,50.68,6.66,191.03
2026-03-16,故宫博物院,12.54,37.87,6.79,87.28
2026-03-16,北京大学图书馆,13.25,43.17,6.68,85.53
2026-03-16,中国科学院图书馆,12.39,45.69,7.03,165.63
2026-03-17,本馆,15.35,49.54,6.85,319.05
2026-03-17,国家图书馆,12.82,35.96,6.81,119.11
2026-03-17,上海图书馆,14.39,50.3,6.71,189.92
2026-03-17,南京图书馆,13.57,48.06,6.83,161.97
2026-03-17,浙江图书馆,14.29,50.24,6.65,208.02
2026-03-17,故宫博物院,12.31,44.03,7.03,80.53
2026-03-17,北京大学图书馆,13.91,39.9,6.69,150.08
2026-03-17,中国科学院图书馆,13.21,39.26,6.86,111.82
2026-03-18,本馆,15.61,55.83,6.87,299.43
2026-03-18,国家图书馆,12.07,37.95,7.04,137.76
2026-03-18,上海图书馆,13.44,50.16,6.69,171.39
2026-03-18,南京图书馆,13.85,43.78,6.77,163.64
2026-03-18,浙江图书馆,14.1,52.01,6.79,177.37
2026-03-18,故宫博物院,10.67,33.99,6.98,80.11
2026-03-18,北京大学图书馆,13.37,44.4,6.64,85.55
2026-03-18,中国科学院图书馆,13.04,43.41,6.86,80.29
2026-03-19,本馆,16.38,56.82,6.83,274.58
2026-03-19,国家图书馆,12.54,37.9,7.01,122.46
2026-03-19,上海图书馆,12.59,47.1,6.75,170.01
2026-03-19,南京图书馆,13.29,42.33,6.86,140.55
2026-03-19,浙江图书馆,12.78,48.89,6.7,188.39
2026-03-19,故宫博物院,13.4,41.29,7.03,96.15
2026-03-19,北京大学图书馆,13.15,43.21,6.77,155.93
2026-03-19,中国科学院图书馆,12.06,39.77,6.79,191.37
2026-03-20,本馆,16.44,53.91,6.69,318.7
2026-03-20,国家图书馆,12.42,42.64,6.8,124.81
2026-03-20,上海图书馆,13.67,45.7,6.77,133.87
2026-03-20,南京图书馆,13.97,48.05,6.71,135.39
2026-03-20,浙江图书馆,14.33,50.85,6.58,213.01
2026-03-20,故宫博物院,13.42,38.48,6.83,124.78
2026-03-20,北京大学图书馆,14.56,45.18,6.69,136.28
2026-03-20,中国科学院图书馆,11.92,44.93,6.76,121.0
2026-03-21,本馆,15.22,53.38,6.76,305.3
2026-03-21,国家图书馆,12.54,39.04,6.96,118.54
2026-03-21,上海图书馆,13.23,54.72,6.75,175.4
2026-03-21,南京图书馆,14.65,51.53,6.79,170.42
2026-03-21,浙江图书馆,13.73,49.56,6.58,205.54
2026-03-21,故宫博物院,12.29,41.68,7.02,63.68
2026-03-21,北京大学图书馆,12.47,42.36,6.77,171.52
2026-03-21,中国科学院图书馆,11.89,41.93,7.0,121.0
2026-03-22,本馆,16.4,52.58,6.83,293.15
2026-03-22,国家图书馆,13.06,37.36,6.86,128.9
2026-03-22,上海图书馆,14.46,52.48,6.66,224.38
2026-03-22,南京图书馆,13.0,49.99,6.88,132.6
2026-03-22,浙江图书馆,14.77,49.85,6.66,193.3
2026-03-22,故宫博物院,11.78,44.11,6.99,124.79
2026-03-22,北京大学图书馆,13.05,49.0,6.73,121.58
2026-03-22,中国科学院图书馆,14.05,41.67,7.06,156.76
2026-03-23,本馆,15.92,47.56,6.8,303.05
2026-03-23,国家图书馆,13.47,46.77,6.83,144.04
2026-03-23,上海图书馆,14.65,51.22,6.75,121.73
2026-03-23,南京图书馆,13.41,42.53,6.78,189.4
2026-03-23,浙江图书馆,14.78,53.44,6.63,161.05
2026-03-23,故宫博物院,10.02,40.45,6.98,70.69
2026-03-23,北京大学图书馆,11.88,41.8,6.78,159.98
2026-03-23,中国科学院图书馆,12.99,47.82,6.8,156.43
2026-03-24,本馆,16.09,55.08,6.76,332.15
2026-03-24,国家图书馆,12.79,39.96,6.9,112.81
2026-03-24,上海图书馆,14.44,44.46,6.7,191.86
2026-03-24,南京图书馆,13.58,50.04,6.88,159.78
2026-03-24,浙江图书馆,14.72,50.89,6.64,145.23
2026-03-24,故宫博物院,11.81,35.55,7.13,98.17
2026-03-24,北京大学图书馆,13.1,46.69,6.84,106.14
2026-03-24,中国科学院图书馆,12.79,41.99,6.73,109.29
2026-03-25,本馆,15.92,52.66,6.65,334.55
2026-03-25,国家图书馆,12.48,42.11,6.94,96.36
2026-03-25,上海图书馆,14.43,46.9,6.61,197.2
2026-03-25,南京图书馆,14.76,48.17,6.89,144.38
2026-03-25,浙江图书馆,13.29,54.47,6.81,246.28
2026-03-25,故宫博物院,11.79,36.54,6.89,49.49
2026-03-25,北京大学图书馆,13.18,48.82,6.79,149.07
2026-03-25,中国科学院图书馆,13.96,41.79,7.1,189.76
2026-03-26,本馆,15.97,51.27,6.87,289.57
2026-03-26,国家图书馆,11.65,45.84,7.02,124.67
2026-03-26,上海图书馆,13.07,44.31,6.71,165.0
2026-03-26,南京图书馆,13.3,49.07,6.87,201.34
2026-03-26,浙江图书馆,13.79,48.97,6.68,213.44
2026-03-26,故宫博物院,13.3,41.26,7.18,116.2
2026-03-26,北京大学图书馆,14.13,43.03,6.8,167.33
2026-03-26,中国科学院图书馆,14.17,45.19,6.89,171.32
2026-03-27,本馆,14.34,48.73,6.87,300.42
2026-03-27,国家图书馆,13.08,42.19,6.96,95.57
2026-03-27,上海图书馆,14.55,50.98,6.82,240.41
2026-03-27,南京图书馆,13.79,46.82,6.65,144.06
2026-03-27,浙江图书馆,14.44,53.15,6.54,223.89
2026-03-27,故宫博物院,12.09,39.47,7.02,88.27
2026-03-27,北京大学图书馆,12.95,38.89,6.78,125.6
2026-03-27,中国科学院图书馆,12.48,44.25,6.97,136.97
2026-03-28,本馆,16.91,54.73,6.77,286.11
2026-03-28,国家图书馆,12.86,43.72,7.04,155.74
2026-03-28,上海图书馆,13.68,47.69,6.77,212.04
2026-03-28,南京图书馆,14.36,45.81,6.67,130.03
2026-03-28,浙江图书馆,14.83,51.03,6.49,201.34
2026-03-28,故宫博物院,12.62,36.55,7.11,88.67
